Customer_ID,Subscription_ID,Date_Purchased,Subscription_Type,Subscription_Period,Region,Price,Payment_Type
529cb05a-accb-4f97-82c3-356d52d01a41,a49a9d3c-da23-4519-a37a-5b80ffcd294c,2023-10-19,No Ads,Annual,South,149.99,PayPal
2b306ea4-23c4-448b-9661-59fb6960b7d6,26dde2cf-ea90-44d0-afd1-d6ace75f9b37,2023-05-05,Basic,Annual,West,149.99,Credit Card
796a307e-8003-43eb-a20f-22d8f8efc9a6,d2177eed-49d8-4371-ab10-4fc165fc8b20,2023-03-04,No Ads,Annual,Midwest,149.99,Credit Card
294645d0-509b-4b84-aef0-d9c4a6ffeb8c,94df94dc-0475-45cc-be63-e8ae45937028,2022-09-04,Basic,Annual,Midwest,79.99,Bank Transfer
fa77be62-ab87-424a-a16e-9130b46c3bba,4898fbc0-ba5e-405e-b1e4-e0ceb7c23170,2023-06-16,Basic,Annual,South,79.99,Credit Card
a74a2aeb-7acd-454d-a024-179acded674a,c409a73d-5f1a-4b4d-a418-4d74e2912bfc,2023-06-30,Live TV,Monthly,Northeast,76.99,PayPal
ab579a16-cf6f-4d3e-8721-5a21470e4620,41e82110-8424-4286-b5f6-4578573a4c59,2023-01-02,Basic,Annual,West,149.99,Credit Card
03d7429a-cdde-4c5a-ae2c-9b199f81df1d,c738067f-ad7f-4c89-9ae2-6c31131810ac,2023-12-28,No Ads,Annual,Northeast,149.99,Credit Card
7b68ef42-3a91-4835-bd84-9313d5ec4b26,da709ce5-b121-413c-ad43-655d1de3f9ca,2022-09-16,No Ads,Annual,Northeast,149.99,Bank Transfer
2e7347d2-ac34-4127-a4ad-f918242db3a4,528e991b-3dc2-4ec3-8346-b44c1bf74201,2023-07-04,Live TV,Monthly,South,76.99,PayPal
58b73685-1683-4cec-bdfe-229c3f2371ac,69cdc795-a2f7-449c-a814-3a53538a9843,2023-11-17,Live TV,Annual,West,149.99,Bank Transfer
59d3351d-861d-4c0a-bc3e-247562c0682f,83c926c0-4324-462c-b90f-31ea19dc4100,2023-05-13,No Ads,Monthly,South,7.99,Credit Card
2bb88275-5d85-4ea2-92f1-dd9185084881,5382ddd5-cc3c-426f-8d4c-4f1b0b398bac,2023-12-17,Basic,Annual,Northeast,79.99,Credit Card
79088fba-a141-46fa-acdc-6fcd1f0eb1ba,04313639-5bac-42b1-bd64-82581fe8ae27,2022-10-19,Live TV,Monthly,Northeast,76.99,PayPal
344efc55-a065-44e1-8ba4-8aceb3d34a6c,867c82c1-9246-4d8b-8327-f710bb9fcb8c,2022-06-30,No Ads,Annual,West,149.99,Bank Transfer
89d11970-55af-4dc2-89cd-f95f63ff8636,48232535-a433-4385-b187-b09b75058140,2022-02-14,No Ads,Annual,South,79.99,Credit Card
08b9cca0-778c-4acc-a3ae-f76b06fc1aa3,e6b0adf0-6ecd-4a7a-8c86-d3596504ae74,2022-05-04,No Ads,Annual,South,149.99,Credit Card
94a0664b-2dbd-49d8-94f9-cc55891be25a,272833f2-0f0c-4537-9438-0bedde455249,2023-07-22,No Ads,Annual,Northeast,149.99,PayPal
9e225f7a-8dcd-4a6a-8a23-c97d337152de,892e4136-8e57-498e-83ab-74d829682ce3,2023-02-18,Live TV,Monthly,Northeast,76.99,PayPal
c5ff09c1-bac9-4bc6-871b-6b8ce320712c,f822cd47-e7b2-441f-93db-bd6ddefff2f9,2022-09-03,No Ads,Monthly,Northeast,7.99,Bank Transfer
0837d84c-ca90-4b4f-aaf3-fecdaafe52db,920da202-eb68-4413-b169-a6daef3e606a,2022-10-31,No Ads,Annual,Northeast,149.99,Bank Transfer
48079841-0d48-439f-b6a6-97483b9deb10,b1c514aa-5ed9-461b-aa45-1bd6b48b4a16,2023-09-18,No Ads,Annual,Northeast,149.99,Bank Transfer
433b04bd-7c63-4943-9bf6-194ea9dfa9e5,0573780b-6039-4702-85ce-7999464b4495,2023-04-25,No Ads,Annual,South,79.99,Credit Card
a0174912-c6df-4843-b34f-b98bef7d7304,e0270c76-9047-47e8-8318-e7f4b3eed8c9,2023-05-15,No Ads,Monthly,Northeast,14.99,PayPal
d68d9f60-f439-454e-b986-0f98619b0a77,37ea978e-322c-4412-bacc-b9681f0c7d60,2023-06-15,No Ads,Annual,Northeast,149.99,Bank Transfer
30b56ee2-161a-4074-8598-b9c721c50b0c,aea96fba-2269-4b2f-aa72-544aebc04256,2023-03-05,Basic,Annual,Northeast,79.99,PayPal
14d2a69a-d9e3-4f08-b19d-1311e6d61102,0f619b90-10f3-4365-8078-bf9863613e98,2023-02-13,Live TV,Annual,West,79.99,Credit Card
d0971b96-27b5-4cbf-a73d-f2d41de0ad71,2f756b6f-b674-48eb-8c69-76e2db86d494,2023-02-19,Live TV,Monthly,Northeast,76.99,Credit Card
f8e5eaf8-8f15-4a07-b49a-0167f1615fb2,bef43bc8-a513-44b8-86d8-7d9b44609e34,2023-03-16,No Ads,Monthly,West,76.99,Bank Transfer
d743a63b-dfc8-4e97-a15d-c14fb41aeaab,b470c470-da1e-4501-a3b1-55fa74a9381c,2022-01-25,No Ads,Annual,Midwest,149.99,PayPal
3bfe79e7-a9a9-47ca-984d-1dbbacf79422,fba0e5d4-78c1-4f5b-bf8b-fd437c918760,2023-06-30,No Ads,Annual,South,149.99,PayPal
ae31e10e-562e-46b1-8ff6-a79823c559a0,641a5261-b211-46aa-9305-1a1fcb3d1337,2023-07-12,No Ads,Annual,South,149.99,Bank Transfer
28201638-d49a-444d-98a3-93ad0645a684,77395367-939f-4fa8-bd55-e0542fa1c31e,2022-10-16,No Ads,Annual,West,149.99,PayPal
38cea9a9-dd9f-4223-809a-3a5dfd95aa30,5030a477-b919-4178-84ce-43a0f7930aeb,2022-09-30,Basic,Annual,South,79.99,Bank Transfer
daa2cb29-e89f-4d9e-9146-30c6cc0078e0,ccf91a17-607a-4ab3-88e1-2da36cd93541,2023-10-28,Live TV,Annual,Northeast,79.99,PayPal
de2f8066-43bb-48eb-a8b1-e64151f10239,dc22c617-b0f7-4d26-aa68-d7d7592d13dd,2023-05-19,No Ads,Annual,Midwest,149.99,Bank Transfer
3e2ae453-1950-46f5-b652-416cab5a01da,160e36aa-afd2-4a69-b15b-2478fd21008b,2023-11-02,No Ads,Annual,West,149.99,Bank Transfer
50b33252-efbe-4a9f-9a14-49b832c121f5,d2896016-7c38-47b2-858a-ba8779c967b0,2023-05-28,No Ads,Annual,West,79.99,PayPal
8589dbbf-bfd6-4a96-a62d-fed95d8fcbd0,d68aa447-85a3-4554-8db4-88d71f8147c7,2022-01-19,No Ads,Annual,Northeast,149.99,PayPal
f71302ce-461d-410b-a004-c9115a4e7e2e,b97ab059-832a-49ff-af13-3ff85a8bdd29,2023-06-23,Basic,Annual,South,79.99,Credit Card
4055e79c-467a-4bd9-96c9-f5c8de131e1a,44564d25-3a87-48f6-87a2-8d6ff5914b79,2022-10-17,No Ads,Annual,West,149.99,Credit Card
e7e0a47d-2244-4e18-9b5a-521b08aeaffe,455ee1d9-681b-47e3-9aa8-c67fcc8ce331,2022-06-21,No Ads,Monthly,Northeast,14.99,Credit Card
daa2cb29-e89f-4d9e-9146-30c6cc0078e0,ccf91a17-607a-4ab3-88e1-2da36cd93541,2023-10-28,Live TV,Annual,Northeast,79.99,PayPal
49d7a1e8-aa5a-4cf6-8876-0b0c765f3284,0c321a61-7aaa-4d8b-861c-edf1b832bec7,2022-08-02,No Ads,Annual,South,149.99,Credit Card
f6f0d57a-cef0-4848-aa7b-b0d6633e9e7d,d1f5d599-43f7-4c0d-b9a8-f18f867b8eef,2023-12-04,No Ads,Annual,South,79.99,Bank Transfer
444a5b57-1719-45c6-8ac9-3d70dc895cb3,eb6ba435-dcb1-4fdf-a508-eaf9f5ff946d,2023-10-29,Basic,Annual,Midwest,79.99,Bank Transfer
3b6a793d-ee8f-48e9-964d-ea5615e407d2,6cb576b1-fd59-4932-ab7e-6fd4d4784979,2023-03-06,Basic,Annual,West,79.99,Credit Card
f271c417-fd61-4e1c-ae37-acbc475698ef,ffab5395-17f0-4101-8ca2-a28df6127a03,2022-12-29,No Ads,Annual,South,149.99,Credit Card
ed7de779-a6af-42a6-be4c-a415db03f0a3,21958e28-fc22-45ef-b7e2-804bd6b32856,2023-08-19,Live TV,Annual,Northeast,149.99,Bank Transfer
b5257017-2ba1-43d6-8741-8eda94c9b1be,d787d6e7-bc43-4543-aeaf-bb6b1448694b,2022-02-05,Live TV,Annual,South,149.99,Bank Transfer
61428f3b-082f-44c1-ad6c-1d8cd186234d,d37decd0-0b8f-4077-8601-a8eeed610522,2022-02-17,No Ads,Annual,West,149.99,Credit Card
9b5cf2f8-8680-435c-a995-d41d60a1a46d,32162f28-fa9f-4891-a2c8-8483ef41562a,2022-01-05,No Ads,Annual,Northeast,149.99,Credit Card
a27870b3-ce21-4dc9-8e50-9d1896f752e9,dcfc0f74-6821-45fc-9300-20e9367e692c,2022-02-27,Basic,Monthly,Northeast,76.99,Bank Transfer
701fa81f-23b2-4867-ba84-ffe60cc3e8fd,f783ea0f-2abf-482c-ba72-202f5c9e00e6,2023-01-25,Live TV,Monthly,Northeast,76.99,Bank Transfer
b9a14241-50c8-4672-845a-47e5ec0e499a,009a8beb-e1f0-4c1f-9232-9deb725d87d2,2023-12-19,No Ads,Annual,South,79.99,Credit Card
6e3d531d-9dc8-4285-a66d-37cec13755df,0f434d01-5a67-4936-87ff-ffc3e627ac59,2022-01-16,Basic,Annual,South,79.99,Bank Transfer
2cf578c2-9d6d-4dff-a356-474261a844d9,4d003b72-16fc-4d6a-90b8-346309101fbe,2022-12-02,Basic,Annual,South,79.99,Credit Card
8200d3e5-abaf-4f7d-8cab-d952cc50812e,a7e87544-b3ce-4311-942d-dc2324b22072,2022-02-15,Basic,Annual,Northeast,79.99,Bank Transfer
b86c8aca-cb05-4360-b2dd-95fd5f33fbcf,24ff3ff9-da58-4581-a45f-ce68becede5e,2022-03-03,No Ads,Monthly,Northeast,76.99,Bank Transfer
9567439c-5fa1-454f-ae1d-6908a8290431,415a0e7e-c051-4a04-981d-93ec7df08bd3,2023-09-17,No Ads,Monthly,South,14.99,Credit Card
7aa27079-cddc-42d2-887e-64f35dbe1829,a8d931c3-6e1c-47b1-80a7-37f026ba3696,2023-01-13,No Ads,Monthly,Northeast,14.99,Bank Transfer
65e26f54-6e89-455d-b993-62f7478f6a71,2cc77ec0-7368-433b-8193-f73bc0d74c09,2023-02-15,Live TV,Annual,Northeast,79.99,PayPal
248811ce-169c-4864-985e-84fb82d59dea,604e77a8-1407-4323-b5cd-c3100be59767,2023-11-14,Basic,Annual,Northeast,79.99,Bank Transfer
7d29252b-3e04-4b3e-89a2-26600f42c994,ed85956d-1520-4a99-b67f-50e31ce8eccd,2023-02-25,No Ads,Annual,South,149.99,Bank Transfer
5ecbc4a2-74b8-442d-9060-3e0dcb35912e,0a3c5ade-15db-470d-9820-883e276f3062,2023-03-09,Live TV,Monthly,Midwest,76.99,Credit Card
c9d8b125-c901-44d9-99cd-860a0c3a2aba,f6c252a5-09ec-4efc-94e8-adaa4c021f7f,2022-12-19,Live TV,Annual,Northeast,149.99,PayPal
3224b2ea-6671-4708-b58d-e428906df5c9,169fd326-d5af-48ad-b271-e59ac19a0db2,2022-12-30,Basic,Annual,Northeast,79.99,PayPal
1a3bacdd-ee1b-4431-b08a-3274f639238a,4cf893b1-3231-4b2c-947a-d69e58626c7f,2022-03-29,Live TV,Monthly,South,76.99,PayPal
f5db7a99-2bbe-413f-bea0-64416e47148d,9a57ac2f-dbe8-403c-935b-6a1ed8b3dd60,2023-08-30,Basic,Annual,Midwest,149.99,Credit Card
65f4cf57-0d45-4f51-8e63-5145e0dfd6b1,3c54672c-b72e-4c0d-ac2f-d80a27c829b6,2023-10-17,No Ads,Annual,Midwest,149.99,PayPal
e010e834-3706-4ecb-b43e-55c33c0ba844,0c3c7292-d264-4e75-b964-e3212f880b1c,2022-12-15,No Ads,Monthly,Midwest,76.99,Credit Card
e7efcbbd-ce29-47f8-a900-9735cbca1cb1,c380f287-8281-4390-a966-226f726109ba,2022-11-13,Live TV,Annual,Midwest,149.99,Credit Card
b3f3b6ac-2ca4-4c84-a727-4e5264fbb212,cc64c679-8750-4d31-b04a-2af4fe307df6,2023-06-14,No Ads,Monthly,Northeast,76.99,PayPal
4be369a1-81b5-4327-9229-41cfb8935ec2,7685c81a-5b78-4d56-a421-b8b3c09080b5,2023-09-22,Live TV,Annual,West,79.99,Credit Card
db6699dd-0dc3-43f6-8c30-cbcf6186e916,d379c387-88c6-42bd-9f4d-ce275899f0f0,2023-06-12,Live TV,Annual,South,149.99,PayPal
0f7fa0ff-61a2-4e0a-9f8c-759626fb8fd3,aaeebb61-5793-410e-ab55-613aed8ab472,2023-07-23,No Ads,Annual,Northeast,149.99,Bank Transfer
f329ac15-fca3-4105-a1af-16d23d096003,72977019-1385-4326-a8c7-6e35bdc1575d,2022-08-29,Live TV,Monthly,West,76.99,PayPal
c7c50dfe-fd38-4290-a103-da6502549864,101ef7a2-7f1f-4259-9099-3a61a089447b,2023-04-03,No Ads,Monthly,South,76.99,Bank Transfer
9c2bd96b-ce8c-42b9-a4a7-d3bdda55f736,72d88cf4-9c70-4342-9471-a4f1a734a0d2,2022-01-23,Live TV,Annual,South,149.99,PayPal
25527c7f-1382-4826-a690-9d0126f3257a,b540314c-42bb-4362-8d67-0ceacb7963a6,2022-11-12,No Ads,Annual,Northeast,149.99,Bank Transfer
9c37e0b5-abf3-4d2f-931e-895457432ecc,7e2fd3c7-f997-4d2e-b820-9cffafc39fa3,2022-09-21,No Ads,Annual,Northeast,79.99,Credit Card
cfab17eb-0556-4146-abc5-6b6272a48a1c,e2545c0e-d4b9-4c5e-a973-47e84b1710db,2023-01-22,Live TV,Monthly,Northeast,76.99,Credit Card
9108d694-daa0-4d9e-9ab5-099d08c70da5,75711c4f-9dc4-4961-9187-9f7fe2bd9eb7,2022-02-16,Live TV,Annual,South,79.99,Bank Transfer
5dfea396-796f-43d1-82cd-b9b6158fd6c1,7e49b2fe-554c-496a-bdad-077d139ef9f6,2023-08-02,Basic,Annual,Northeast,79.99,Credit Card
d552d7d6-ef48-4b96-bb25-ff3de402023b,c0b595f9-0e89-4d66-be91-316841db40a9,2022-02-23,Basic,Annual,South,79.99,Credit Card
4f87a770-bf56-429d-9a99-0449de831eda,286ba469-3071-4a9d-bda4-6e01b1f267e4,2023-06-18,No Ads,Monthly,Northeast,14.99,Bank Transfer
d43a9cb4-9e9a-40e7-a21d-bc66f01bcf88,810207ae-7265-49f5-aadc-7610ffe5c141,2023-05-08,No Ads,Monthly,South,76.99,Credit Card
38bc1a8c-8446-4d6b-97c3-495a4d46f2fe,03533c5f-1c36-474b-accb-a579d7544a39,2023-03-22,No Ads,Monthly,Northeast,14.99,PayPal
57e8f52c-c5cb-4df8-882c-987d86bb8059,60101ac8-eb1b-4919-bdb4-00d4c0172ec1,2023-07-31,Basic,Annual,South,149.99,Bank Transfer
298ea542-4303-46f7-bd39-cf74d1aea050,14eb6cc2-502b-4a43-ac46-6a855fa09a31,2022-04-30,Basic,Monthly,South,76.99,Credit Card
ad340b1d-216e-4e31-94cc-1b0fdf1607ae,a61e11fa-1024-4dfd-a593-23b036c4d9e4,2023-02-13,No Ads,Annual,South,149.99,Credit Card
9beebd7b-5969-4fb4-bf19-80c43fff839d,c4e42cf8-7bc3-461d-9504-1c9d35bad2b7,2022-09-07,No Ads,Annual,South,149.99,PayPal
eeeb1d04-1cd5-4a68-afa5-b124d8d128ca,d52e73ad-505a-4540-92ff-d130e64278ec,2023-03-23,Basic,Annual,Northeast,79.99,Credit Card
3994f76f-2254-4fa9-af45-c708b9e8349d,1219dd85-7b00-468d-952e-96b7e6d3653f,2023-10-10,No Ads,Annual,West,149.99,Bank Transfer
7ea7fd7d-71a3-4ff8-b1a1-8ab919cdebd2,6dcf993a-5f9a-433d-a9ae-9ed2ddd8c7f2,2022-07-13,No Ads,Annual,Midwest,149.99,Credit Card
31e791fb-0128-467b-ae49-6800b07b365f,2ec5879a-a7a2-4b14-86ab-89179d659c25,2023-04-10,No Ads,Monthly,South,7.99,PayPal
4c735b20-98f3-4747-a294-7cc22e66358f,48142602-4bf4-4967-9eed-f7f6bb3357fa,2023-01-03,Live TV,Annual,Northeast,79.99,Bank Transfer
7385e025-7d1a-4937-b0da-9d576a8f4a7f,611b14f7-f886-4fce-832e-022d936fd2bf,2022-05-22,Live TV,Annual,Northeast,149.99,Credit Card
684a710f-7c6f-4e22-9a7e-a82a3a05084f,e2ce5ac4-d236-471a-8947-ff641291d8ba,2022-11-23,Live TV,Monthly,South,7.99,Credit Card
744c7218-6f00-412c-9eee-a89e633e0408,c4e56cb5-a4b0-4024-b2d3-ca64078242ac,2023-04-13,Basic,Monthly,Northeast,76.99,Credit Card
40b96d29-a727-4a26-84bc-2b07958302f7,bf5f93a1-cfc9-41e4-8ae6-ee1592a0d9a3,2022-11-04,Live TV,Monthly,Northeast,76.99,Credit Card
b6f1c929-1d0f-440b-a845-540f1a7991de,6925ec56-64ba-4bfd-836e-0a0459505ee6,2023-06-03,No Ads,Monthly,West,7.99,Credit Card
1327a5c7-c490-48a7-ae76-8f40763cd9e6,53edd7eb-ee5f-41a1-84d5-50f1c93c434f,2023-04-09,Basic,Annual,Northeast,149.99,Credit Card
fe30c404-e6f6-43b1-b71f-7167a2ccf5dd,f68c4a9e-d7a6-49fd-b153-9a16fbe50250,2022-04-27,No Ads,Annual,Northeast,149.99,Credit Card
f8e8d7ca-af08-4b98-88e2-4abe52549a33,aeb4c0b8-d91a-4d95-bf18-a23421c69b77,2023-05-11,No Ads,Annual,West,79.99,PayPal
82404b84-8e34-4da3-b7f3-5a55d95405cd,d3b2c330-30a8-41c2-b44d-d75ea4b10860,2022-06-06,No Ads,Monthly,South,14.99,PayPal
f2214b33-1571-4161-9ef9-6419caefff68,66fef4bc-834b-491d-821f-6a86d0691bd4,2023-02-21,Basic,Annual,South,149.99,PayPal
c74b846f-2569-4e4e-bbd0-6fecf68c7baf,81ece2ba-9678-4351-a2c7-1995590b1047,2022-12-22,No Ads,Monthly,Northeast,7.99,PayPal
bcda143b-f137-4844-83b3-2d27d21caa40,6dbf51eb-41b9-4139-b8b5-bfc05c794b66,2023-03-10,No Ads,Annual,South,79.99,PayPal
8fa1775d-d08f-4d3d-afb2-d5adefbcb604,057a7456-ee80-40f8-9400-70cc11167260,2022-05-30,Basic,Monthly,South,14.99,Bank Transfer
1c4e6ace-984b-43b0-a323-eb99e1ea601a,8cb92a58-3e71-4b1b-b86c-39860195664a,2023-04-11,Basic,Annual,South,79.99,PayPal
5700680f-1a37-4812-83ed-b1622379c4d9,2256a66a-8df9-4ea7-8c06-3b6ef8de3194,2023-01-29,No Ads,Annual,Midwest,149.99,Credit Card
6edb933e-c480-45cb-811a-90742cf457ab,2aec43e3-023b-4817-8b3a-250c340aa456,2022-04-07,Live TV,Monthly,Northeast,76.99,Bank Transfer
2b7b8f3c-ad9e-43d7-983a-c51f89e64f2d,97f498d0-cab4-4892-b155-f3f9d94d71ad,2023-01-29,No Ads,Monthly,Northeast,76.99,Bank Transfer
86087504-c03e-4dbe-a948-3fc396c36348,8c98a4d0-0cc7-4670-9d5b-265adb45a6a7,2023-01-26,No Ads,Monthly,South,14.99,PayPal
e9bb9989-eff7-48c0-bd5b-083360048a71,b92800be-9f39-4c77-a762-719184494157,2023-08-26,Live TV,Annual,West,149.99,Credit Card
ca696b3a-5215-454f-8b18-00a0a614f6d2,91b75f17-cc1c-489a-8a66-1f1d96a99211,2023-01-14,Basic,Annual,Northeast,79.99,Credit Card
c580ba91-bbd6-40cc-8ce1-b6772dff6559,55e207f0-8fd1-4c8a-a20b-bdbabdde89a4,2022-11-28,Basic,Annual,West,149.99,Credit Card
6289c5b1-e31c-4cc7-a58b-5c7057481048,395bd4ce-0351-454e-810b-496d42dfa161,2022-06-11,Live TV,Annual,Northeast,79.99,PayPal
3bc60a55-8c93-4b2f-97de-d204684a1976,830fda22-262d-45e8-b495-5199eab0fa5f,2022-09-23,Live TV,Annual,Northeast,149.99,PayPal
9291ff9d-9415-4cdd-bf05-ff7934d2f5b5,9d77f8e1-4045-47bd-a1b9-175baef803bc,2023-04-10,Basic,Monthly,Northeast,7.99,Credit Card
8bd9d155-9797-43d3-a019-0baffa1dc78f,77f00323-fb22-4ec9-ac39-e3a783d78403,2023-03-26,No Ads,Annual,South,149.99,PayPal
fc7cd6cb-d5b9-4c80-b9ea-b887a0265c0a,65efee2d-bd0b-41df-8123-31c98e9d3701,2023-03-18,Live TV,Monthly,Northeast,76.99,Credit Card
a7914d3e-48a0-47a1-8c6e-729555244af7,0406fd13-da22-4aa6-802c-0001b6a34466,2023-08-12,No Ads,Annual,Midwest,149.99,Bank Transfer
e2018d54-3ea5-4954-9259-547339e47425,742ad0d5-bd23-4b10-8a50-92a5ee7b8ced,2023-12-30,Basic,Monthly,West,14.99,Credit Card
7db397bd-2cce-49cd-936c-63b3d8f5009e,375701d1-69cb-4b36-b9bb-1bc7d2fe4a12,2023-07-30,No Ads,Monthly,West,76.99,Credit Card
443ec32d-48e2-494e-bb98-64af520c705f,1c936ee7-82e6-4742-af58-6fb647eb9ab0,2023-11-23,Basic,Annual,Northeast,79.99,Bank Transfer
73c6e022-16b3-4b98-9802-b29817285e83,34fbaee6-612a-4173-b7e8-064d5ba1bb91,2022-09-12,No Ads,Monthly,West,14.99,PayPal
84b8665f-a43d-4383-a472-034cd3e596e7,bd1d7488-d37d-4b66-90f2-ad375df1a57a,2023-01-29,No Ads,Annual,South,149.99,Credit Card
3b6a793d-ee8f-48e9-964d-ea5615e407d2,6cb576b1-fd59-4932-ab7e-6fd4d4784979,2023-03-06,Basic,Annual,West,79.99,Credit Card
b7f0ffac-c955-456f-a071-c1cc5169225c,8729853b-4e31-46eb-a622-751d6eff9ab8,2023-01-12,No Ads,Annual,Northeast,149.99,PayPal
6dfe898b-cd7e-4850-809d-f121cc5f3005,1233b09e-b030-4cfc-892f-6fcfb042679a,2022-03-21,Basic,Monthly,West,14.99,Credit Card
d66bb4ce-debb-49c0-a28a-beb7c7348e22,759839f9-42d9-4fd4-a868-b0088d2bf293,2022-06-06,No Ads,Monthly,South,14.99,Bank Transfer
29c5f41d-7bb0-476a-9905-c72db7afbdb3,9bae227b-f07b-4406-bf1f-2ce95708d724,2022-09-09,Basic,Monthly,Northeast,7.99,Bank Transfer
58e98e47-7a9e-45f3-925a-8f4bb32561f2,50b607b9-c386-4961-975d-e82e7315af6f,2023-03-16,No Ads,Annual,Northeast,149.99,PayPal
89d69829-42ab-456c-b35a-405fe9059116,dd0d3ebf-88aa-4bc3-9d27-a07feb5c7ede,2022-09-25,No Ads,Annual,South,79.99,Credit Card
acf7049c-37f6-4144-9220-623396013284,c981f583-df87-44a1-9a4f-3cc32840f778,2022-09-11,Live TV,Annual,Midwest,79.99,Credit Card
f0415625-7ad6-4f9e-b159-c9e90dcd5994,3855d923-4d73-4996-8746-5396949381a9,2023-04-04,Live TV,Monthly,Northeast,76.99,Bank Transfer
9f4bbbff-577e-4bb6-bb1f-63b98691eb52,05601971-f7b7-4801-af90-5aeb2f07bcd4,2022-11-18,Live TV,Monthly,Northeast,14.99,PayPal
a2ba053e-f424-4d22-85c1-8ae13a413196,fe20b8a3-43d6-4a58-ab90-787cb41d6686,2022-10-16,No Ads,Annual,West,149.99,PayPal
83d3e3d2-ee83-4434-aabf-cd743fa6f757,a1bbf7c7-d16a-4dea-a946-4ba1bfaaee9c,2022-04-19,No Ads,Monthly,West,76.99,Credit Card
f4fbd7e8-d0bf-44f8-b7d9-1ba7c4dadf13,79481795-8dcb-4107-8821-b25687b37d03,2023-11-30,No Ads,Annual,West,79.99,Credit Card
650a3333-e4d2-4d7e-a43e-f71ebf121895,713fc293-e15b-4085-9994-0201a4d140e5,2022-08-15,Live TV,Monthly,Northeast,7.99,Bank Transfer
a19ced69-93a4-4a11-8bfe-8d814922c1ce,df427fff-6146-40c0-9c53-eb544b99bf7a,2022-01-06,No Ads,Monthly,South,14.99,Credit Card
a8839bb4-08c7-455a-852d-cea747247c3f,0714d4f5-8eb7-4909-bdf4-1481d5ce6b9f,2022-05-01,Basic,Annual,South,79.99,Credit Card
a274df48-3c9b-4557-99dd-853b8a9ed599,565ffe25-dd2f-4a17-a4b1-e14253bea5e1,2023-11-07,No Ads,Annual,Northeast,149.99,Credit Card
a32c9cec-f2cd-4336-8f8e-f37b6ca12d25,e5105af6-0c06-48b9-a08c-df94b0e9ee4d,2022-03-01,No Ads,Annual,Northeast,79.99,PayPal
ba1db7c9-799d-41b0-a1ec-c10cd4bfe47c,2f6948b5-a813-40a2-b310-c508b5858975,2023-04-26,Live TV,Annual,South,149.99,Bank Transfer
6fb6de5b-3ae0-4eeb-b966-c97452c82f73,48069ed5-31f2-47ba-bc7d-59dc2357fe70,2023-12-29,Basic,Monthly,South,76.99,Bank Transfer
d7ccaf91-fe1a-472f-91e3-a16fef443ac8,cc226358-5455-46fa-a5fb-04fe38327fe0,2023-11-16,No Ads,Annual,West,149.99,Bank Transfer
9647ea00-19bb-4626-b130-8b0c09755153,845315b3-a5a3-42d2-ba51-28329163420d,2023-11-04,Live TV,Monthly,Northeast,76.99,Bank Transfer
77a3e77b-946c-4541-a694-a67d5e80c12e,6ba80367-b96e-409f-a193-7c5d4f7b3d3e,2023-08-11,Live TV,Monthly,Northeast,76.99,Bank Transfer
77368db1-8334-4720-bedd-c9f0d9474ccb,b9d6ea5f-b28c-4dd5-88ca-efcafb609d69,2023-07-08,No Ads,Annual,West,149.99,PayPal
a70d4774-ef68-4e4a-8eb9-f7783774e5c8,dc8cae21-12cf-4272-92c6-2afa4a44f567,2022-05-13,No Ads,Annual,South,79.99,Credit Card
a7aa1727-86f9-4a34-b4c6-cf5d92713a28,5700a855-9bb2-4efc-87c1-f47eee629000,2023-05-21,No Ads,Annual,South,79.99,PayPal
3c1cd8e7-65df-4aba-a60b-9f6e81b62a13,09137a05-7a2a-4185-85b9-ced2ba2ce224,2022-08-01,Live TV,Monthly,South,76.99,Bank Transfer
98f33713-4d6a-4da2-bae1-ed42eb11718f,0812fc1a-4412-4a0c-ae16-df892219a56c,2022-08-22,No Ads,Annual,South,149.99,Credit Card
55efb206-eb3a-410e-8f67-f184628db561,3b028625-57e9-4e2c-9513-d6fec3196679,2023-07-30,Live TV,Monthly,South,76.99,Bank Transfer
18c00494-42b6-4577-898c-8823e67a1c1e,6dab6d2c-e728-4a39-9af4-67b3ba055185,2022-01-22,No Ads,Annual,Northeast,149.99,Credit Card
312a5e27-7793-4e69-b2d1-1202f0eb0383,278b2506-2fb3-41d5-94fd-9e2b1885250c,2022-09-22,Live TV,Monthly,Northeast,14.99,PayPal
713cfea8-4489-4da2-8bd3-26ae86875701,08b1f244-9934-402d-b4e4-f4fde1e18f7f,2023-07-11,No Ads,Annual,South,149.99,Bank Transfer
bd828048-5570-4818-a205-72b1a53550c1,04021792-2552-4ad7-b0db-b1c39bed1b4e,2023-03-22,No Ads,Annual,West,79.99,Bank Transfer
9d4bb102-f764-48ae-9cdc-f1e8f3ba2fd8,5ced7597-6238-42a7-92a7-6f6abf60fc03,2023-02-06,No Ads,Annual,South,149.99,Bank Transfer
f84f23e8-20f9-470b-ac64-7d041f23b9e4,6159dd31-9905-4ce0-a27f-cf78eeb4b2f0,2023-01-12,No Ads,Annual,South,149.99,Credit Card
2a98ab6c-273e-4782-90fc-8cf7140d3bf2,c1c00878-2bfe-434a-a50e-b53d030eb53f,2022-05-01,Basic,Monthly,Northeast,7.99,PayPal
